SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_risk_score,actual_churn
1,0,0,15,1,1,74.4,1074.3,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.75,1
0,0,0,1,0,0,29.15,29.15,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.33,0
1,0,0,55,1,1,98.8,5617.75,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.43,1
0,1,1,5,1,0,64.4,316.9,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.34,0
0,1,0,3,1,1,79.65,251.75,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.63,1
0,0,0,65,1,1,89.85,5844.65,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,0.18,0
0,1,1,39,1,0,59.8,2343.85,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0.12,0
0,1,0,70,1,0,25.15,1940.85,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.01,0
0,0,0,34,1,0,116.25,3899.05,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0.18,0
0,1,0,30,1,0,49.9,1441.95,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.14,0
0,1,0,12,0,1,49.85,617.15,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.68,0
0,0,1,9,1,0,20.1,190.25,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.01,0
0,1,0,49,0,1,56.3,2780.6,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0.3,0
0,1,0,7,1,1,44.25,313.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.27,0
1,1,0,38,1,1,83.45,3147.15,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.45,0
0,0,0,63,1,0,109.2,7049.75,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.27,0
1,0,0,1,1,1,71.65,71.65,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.32,1
0,0,0,30,1,1,89.9,2723.15,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.31,0
0,0,0,23,1,1,73.75,1756.6,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,0.16,0
0,0,0,57,1,0,69.75,3894.4,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.02,0
1,1,0,70,1,1,75.65,5411.4,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.13,0
0,0,1,71,1,0,106.7,7382.25,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,0.18,0
0,1,1,20,1,1,49.6,939.8,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.31,0
0,1,1,72,1,0,25.2,1787.35,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0
0,0,0,22,1,1,69.7,1490.4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.16,0
0,0,0,15,1,1,26.35,378.6,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.13,0
0,1,0,9,0,1,48.75,442.2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.69,1
0,1,0,38,1,1,105.0,4026.4,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0.39,1
1,1,0,7,0,0,29.8,220.45,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32,0
0,1,0,26,1,1,73.05,1959.5,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.12,0
0,0,0,56,1,1,60.25,3282.75,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0.28,0
0,1,0,49,1,1,20.05,923.1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.02,0
0,0,0,3,1,1,70.25,229.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.58,0
1,1,0,1,1,1,74.4,74.4,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.87,1
1,1,0,70,1,1,19.55,1462.05,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.0,0
0,0,0,23,1,0,55.8,1327.85,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0.03,0
0,0,0,65,1,1,59.6,3739.8,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0.03,0
1,1,0,69,1,1,108.4,7318.2,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.13,1
0,0,0,1,1,1,55.4,55.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.22,1
0,0,0,24,1,1,90.35,2238.5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.48,1
0,1,0,25,1,1,95.15,2395.7,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.31,0
0,0,0,17,1,0,19.9,323.15,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.08,0
0,1,0,32,1,0,70.5,2201.75,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,0.09,0
0,1,1,68,1,0,19.95,1377.7,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0
0,1,1,70,1,1,20.15,1411.2,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.0,0
0,1,1,54,1,1,105.2,5637.85,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,0.22,0
0,0,0,15,1,0,19.4,289.3,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.3,1
0,1,1,71,1,1,66.85,4748.7,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0.11,0
0,1,0,70,1,0,19.85,1433.8,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.0,0
1,1,0,53,1,1,95.85,5016.25,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,0.38,0
0,1,0,2,1,1,80.15,194.55,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.67,0
1,0,0,59,1,1,79.2,4590.35,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.22,0
0,0,0,22,1,1,84.15,1821.95,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.39,0
0,1,1,22,1,1,75.8,1615.1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38,0
0,1,0,57,0,1,49.9,2782.4,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0.26,0
0,0,0,1,1,0,71.35,71.35,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7,1
0,1,1,10,1,1,102.1,1068.85,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0.37,1
1,1,0,55,1,0,51.65,2838.55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11,0
0,1,1,43,1,1,24.45,993.15,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.0,0
1,1,0,18,0,1,48.35,810.7,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.51,1
0,0,1,2,1,0,80.55,188.1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.58,0
0,1,1,52,1,1,25.05,1270.25,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0
0,1,0,60,1,1,61.35,3766.2,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0.01,0
0,0,0,59,1,1,83.25,4949.1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.27,0
0,0,0,69,1,0,104.0,7028.5,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0.16,0
0,0,0,14,1,1,100.55,1415.55,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.76,1
0,1,1,43,0,1,60.4,2640.55,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,0.05,0
0,1,1,12,1,0,19.4,198.1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.19,0
0,1,1,8,1,0,19.5,162.15,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.01,0
0,1,1,3,1,1,69.15,235.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,0.34,0
0,1,1,58,1,1,105.05,6004.85,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,0.36,0
0,1,1,13,1,1,63.15,816.8,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.13,0
0,0,0,23,1,0,20.15,405.6,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.03,0
0,1,0,17,1,0,78.9,1348.95,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.48,0
0,0,0,52,1,1,109.3,5731.4,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0.27,0
0,1,0,32,1,1,78.9,2447.95,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.36,1
0,0,0,36,0,1,34.85,1267.2,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.24,0
1,0,0,67,1,0,25.1,1672.15,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.0,0
1,1,1,29,1,1,103.95,2964.8,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.59,0
0,0,0,65,1,1,111.05,7107.0,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0.09,0
1,1,0,41,1,1,83.75,3273.55,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.26,1
0,1,1,60,1,1,65.85,3928.3,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,0.06,0
0,0,0,53,1,0,19.85,1049.6,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.03,0
0,1,0,68,1,1,24.95,1614.9,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.0,0
1,0,0,2,1,1,74.7,165.4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.41,1
0,1,1,61,0,0,33.6,2117.2,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.16,0
0,1,1,41,1,1,20.0,879.8,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0,0
1,0,0,69,1,0,74.1,5031.0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,0.03,0
1,1,1,35,1,1,76.05,2747.2,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.11,0
0,0,0,7,1,1,51.0,354.05,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08,1
1,1,0,50,1,0,25.2,1306.3,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0.09,0
0,1,1,36,1,1,63.7,2188.5,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,0.11,0
